season	team_id	team_name	status	team_url	wins	losses	ties	win_percentage	points_for	points_against	net_points	touchdowns	home_record	road_record	division_record	division_win_percentage	conference_record	conference_win_percentage	nonconference_record	winning_streak	last_5_record
2000	TEN	Tennessee Titans	z	http://www.nfl.com/teams/profile?team=TEN	13	3	0	.813	346	191	155	38	7-1	6-2	8-2	.800	9-3	.750	4-0	4W	4-1
2000	BAL	Baltimore Ravens	y	http://www.nfl.com/teams/profile?team=BAL	12	4	0	.750	333	165	168	32	6-2	6-2	8-2	.800	10-3	.769	2-1	7W	5-0
2000	PIT	Pittsburgh Steelers		http://www.nfl.com/teams/profile?team=PIT	9	7	0	.563	321	255	66	35	4-4	5-3	5-5	.500	8-5	.615	1-2	2W	4-1
2000	JAC	Jacksonville Jaguars		http://www.nfl.com/teams/profile?team=JAC	7	9	0	.438	367	327	40	40	4-4	3-5	5-5	.500	5-7	.417	2-2	2L	3-2
2000	CIN	Cincinnati Bengals		http://www.nfl.com/teams/profile?team=CIN	4	12	0	.250	185	359	-174	21	3-5	1-7	2-8	.200	3-10	.231	1-2	1L	2-3
2000	CLE	Cleveland Browns		http://www.nfl.com/teams/profile?team=CLE	3	13	0	.188	161	419	-258	17	2-6	1-7	2-8	.200	3-10	.231	0-3	5L	0-5
2000	MIA	Miami Dolphins	z	http://www.nfl.com/teams/profile?team=MIA	11	5	0	.688	323	226	97	34	5-3	6-2	5-3	.625	9-3	.750	2-2	1W	3-2
2000	IND	Indianapolis Colts	y	http://www.nfl.com/teams/profile?team=IND	10	6	0	.625	429	326	103	50	6-2	4-4	5-3	.625	8-4	.667	2-2	3W	3-2
2000	NYJ	New York Jets		http://www.nfl.com/teams/profile?team=NYJ	9	7	0	.563	321	321	0	36	5-3	4-4	6-2	.750	6-6	.500	3-1	3L	2-3
2000	BUF	Buffalo Bills		http://www.nfl.com/teams/profile?team=BUF	8	8	0	.500	315	350	-35	34	5-3	3-5	2-6	.250	6-6	.500	2-2	1W	1-4
2000	NE	New England Patriots		http://www.nfl.com/teams/profile?team=NE	5	11	0	.313	276	338	-62	28	3-5	2-6	2-6	.250	5-7	.417	0-4	1L	2-3
2000	OAK	Oakland Raiders	z	http://www.nfl.com/teams/profile?team=OAK	12	4	0	.750	479	299	180	58	7-1	5-3	5-3	.625	8-4	.667	4-0	1W	3-2
2000	DEN	Denver Broncos	y	http://www.nfl.com/teams/profile?team=DEN	11	5	0	.688	485	369	116	58	6-2	5-3	6-2	.750	8-4	.667	3-1	1W	4-1
2000	KC	Kansas City Chiefs		http://www.nfl.com/teams/profile?team=KC	7	9	0	.438	355	354	1	44	5-3	2-6	5-3	.625	5-7	.417	2-2	1L	2-3
2000	SEA	Seattle Seahawks		http://www.nfl.com/teams/profile?team=SEA	6	10	0	.375	320	405	-85	37	3-5	3-5	3-5	.375	4-8	.333	2-2	1L	2-3
2000	SD	San Diego Chargers		http://www.nfl.com/teams/profile?team=SD	1	15	0	.063	269	440	-171	31	1-7	0-8	1-7	.125	1-11	.083	0-4	4L	1-4
2000	MIN	Minnesota Vikings	z	http://www.nfl.com/teams/profile?team=MIN	11	5	0	.688	397	371	26	47	7-1	4-4	5-3	.625	8-4	.667	3-1	3L	2-3
2000	TB	Tampa Bay Buccaneers	y	http://www.nfl.com/teams/profile?team=TB	10	6	0	.625	388	269	119	43	6-2	4-4	4-4	.500	7-5	.583	3-1	1L	4-1
2000	DET	Detroit Lions		http://www.nfl.com/teams/profile?team=DET	9	7	0	.563	307	307	0	33	4-4	5-3	3-5	.375	7-5	.583	2-2	1L	2-3
2000	GB	Green Bay Packers		http://www.nfl.com/teams/profile?team=GB	9	7	0	.563	353	323	30	36	6-2	3-5	5-3	.625	8-4	.667	1-3	4W	4-1
2000	CHI	Chicago Bears		http://www.nfl.com/teams/profile?team=CHI	5	11	0	.313	216	355	-139	22	3-5	2-6	3-5	.375	3-9	.250	2-2	1W	2-3
2000	NYG	New York Giants	z	http://www.nfl.com/teams/profile?team=NYG	12	4	0	.750	328	246	82	39	5-3	7-1	7-1	.875	9-3	.750	3-1	5W	5-0
2000	PHI	Philadelphia Eagles	y	http://www.nfl.com/teams/profile?team=PHI	11	5	0	.688	351	245	106	38	5-3	6-2	5-3	.625	8-4	.667	3-1	2W	4-1
2000	WAS	Washington Redskins		http://www.nfl.com/teams/profile?team=WAS	8	8	0	.500	281	269	12	32	4-4	4-4	3-5	.375	6-6	.500	2-2	1W	1-4
2000	DAL	Dallas Cowboys		http://www.nfl.com/teams/profile?team=DAL	5	11	0	.313	294	361	-67	31	3-5	2-6	3-5	.375	4-8	.333	1-3	2L	1-4
2000	ARI	Arizona Cardinals		http://www.nfl.com/teams/profile?team=ARI	3	13	0	.188	210	443	-233	24	3-5	0-8	2-6	.250	2-10	.167	1-3	7L	0-5
2000	STL	St. Louis Rams	y	http://www.nfl.com/teams/profile?team=STL	10	6	0	.625	540	471	69	67	5-3	5-3	5-3	.625	7-5	.583	3-1	1W	2-3
2000	NO	New Orleans Saints	z	http://www.nfl.com/teams/profile?team=NO	10	6	0	.625	354	305	49	41	3-5	7-1	7-1	.875	9-3	.750	1-3	1L	3-2
2000	CAR	Carolina Panthers		http://www.nfl.com/teams/profile?team=CAR	7	9	0	.438	310	310	0	31	5-3	2-6	4-4	.500	5-7	.417	2-2	1L	3-2
2000	SF	San Francisco 49ers		http://www.nfl.com/teams/profile?team=SF	6	10	0	.375	388	422	-34	49	4-4	2-6	1-7	.125	4-8	.333	2-2	1L	3-2
2000	ATL	Atlanta Falcons		http://www.nfl.com/teams/profile?team=ATL	4	12	0	.250	252	413	-161	25	3-5	1-7	3-5	.375	3-9	.250	1-3	1W	1-4
